X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.10921,0.106245816,0.018310003,0.10725,6.491853,-0.054444335
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.10903,0.10833636,0.025680002,0.1075,6.491853,0.026337072
Leptin (pg/ml),CA-125 (U/ml),0.10894,0.10855823,0.019549996,0.10679,6.491853,-0.019538911
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.10883,0.10576386,0.008479999,0.10686,6.491853,0.055372696
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.10882,0.10845255,0.005850002,0.10674,6.491853,0.019168956
HE4 (pg/ml),CA 15-3 (U/ml),0.10878,0.104851864,0.015449999,0.10695,6.491853,0.062674835
SHBG (nM),NSE (ng/ml),0.10854,0.10821055,0.00959,0.10659,6.491853,-0.018150693
TIMP-1 (pg/ml),Endoglin (pg/ml),0.10854,0.10826128,0.011299998,0.10646,6.491853,0.016694799
SHBG (nM),Angiopoietin-2 (pg/ml),0.10853,0.10080282,0.003799999,0.10667,6.491853,0.087904386
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.1084,0.10298717,0.023180004,0.10636,6.491853,0.07357196
SHBG (nM),CEA (pg/ml),0.10838,0.10819313,0.004470002,0.10644,6.491853,-0.013669865
TIMP-2 (pg/ml),Galectin-3 (ng/ml),0.10828,0.1082745,0.007850006,0.10624,6.491853,0.002346284
sPECAM-1 (pg/ml),OPN (pg/ml),0.10825,0.10577382,0.004049998,0.1063,6.491853,0.04976121
SHBG (nM),GDF15 (ng/ml),0.10823,0.09451264,0.030870005,0.10647,6.491853,0.11712112
sHER2/sEGFR2/sErbB2 (pg/ml),Angiopoietin-2 (pg/ml),0.10817,0.10674995,0.005850002,0.10622,6.491853,0.03768357
IL-6 (pg/ml),CA 15-3 (U/ml),0.10813,0.10799509,0.013040002,0.1067,6.491853,0.011614905
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.10791,0.10611509,0.006760001,0.10591,6.491853,-0.04236642
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.10785,0.102259256,0.0392,0.10588,6.491853,0.07477128
TIMP-2 (pg/ml),Cancer or Not,0.10776,0.10738411,0.10695,0.10577,6.491853,0.019387946
Myeloperoxidase (ng/ml),AXL (pg/ml),0.10775,0.106634095,0.00812,0.1059,6.491853,-0.033405103
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.10751,0.10346234,0.019400004,0.10617,6.491853,0.06362125
TIMP-2 (pg/ml),OPN (pg/ml),0.10747,0.10745459,0.011840001,0.1055,6.491853,0.003924969
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.10744,0.10655649,0.007369999,0.10553,6.491853,-0.029723896
CYFRA 21-1 (pg/ml),CA 15-3 (U/ml),0.10742,0.06454919,0.01672,0.10605,6.491853,0.20705266
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.10736,0.106565066,0.022749998,0.10583,6.491853,0.028194593
Midkine (pg/ml),CA 15-3 (U/ml),0.10709,0.10644411,0.00979,0.10531,6.491853,0.025414275
TGFa (pg/ml),Endoglin (pg/ml),0.10697,0.10654306,0.03842,0.10523,6.491853,-0.02066257
TIMP-2 (pg/ml),Myeloperoxidase (ng/ml),0.10689,0.10311763,0.00745,0.10496,6.491853,-0.06141961
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.10687,0.10680417,0.004939999,0.10481,6.491853,0.008113619
sEGFR (pg/ml),OPG (ng/ml),0.10665,0.106474526,0.058960002,0.10462,6.491853,-0.013246843
Follistatin (pg/ml),CA 15-3 (U/ml),0.10664,0.10519408,0.008850001,0.10477,6.491853,0.038025346
sPECAM-1 (pg/ml),Leptin (pg/ml),0.10609,0.10401822,0.006030001,0.10394,6.491853,0.04551688
HGF (pg/ml),CA 15-3 (U/ml),0.10547,0.10523244,0.007139999,0.10371,6.491853,0.015413043
NSE (ng/ml),CA 15-3 (U/ml),0.10477,0.10346123,0.00581,0.10297,6.491853,-0.036176864
sPECAM-1 (pg/ml),CEA (pg/ml),0.10466,0.104453065,0.010310002,0.1024,6.491853,-0.01438507
sFas (pg/ml),Endoglin (pg/ml),0.10462,0.10290412,0.003629999,0.10268,6.491853,0.041423194
Myeloperoxidase (ng/ml),Mesothelin (ng/ml),0.10431,0.10216835,0.008239999,0.10248,6.491853,-0.04627793
Leptin (pg/ml),Endoglin (pg/ml),0.10424,0.10402377,0.005379999,0.10228,6.491853,0.014704714
sPECAM-1 (pg/ml),Cancer or Not,0.10423,0.10077585,0.09967,0.1021,6.491853,-0.05877202
sPECAM-1 (pg/ml),SHBG (nM),0.10411,0.10158144,0.004770001,0.10213,6.491853,0.050284795
SHBG (nM),DKK1 (ng/ml),0.10408,0.10400892,0.045399997,0.10212,6.491853,-0.00843089
SHBG (nM),CA 15-3 (U/ml),0.10361,0.10333344,0.012380004,0.10177,6.491853,0.01663004
Endoglin (pg/ml),AFP (pg/ml),0.1036,0.10324001,0.009610001,0.10139,6.491853,0.018973432
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.10327,0.10309503,0.010159999,0.10143,6.491853,0.013227727
DKK1 (ng/ml),AXL (pg/ml),0.10313,0.10027695,0.03615,0.10136,6.491853,0.053413972
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.10217,0.099389896,0.03543,0.10027,6.491853,0.052726664
NSE (ng/ml),Leptin (pg/ml),0.10216,0.09594719,0.009739999,0.1004,6.491853,0.07882137
DKK1 (ng/ml),CA 15-3 (U/ml),0.10177,0.10040201,0.039009996,0.09994,6.491853,0.03698628
SHBG (nM),Endoglin (pg/ml),0.1016,0.101305224,0.005550001,0.09957,6.491853,0.01716894
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.10117,0.10089198,0.010739997,0.0993,6.491853,0.016674008
Prolactin (pg/ml),OPG (ng/ml),0.09861,0.098454796,0.037609998,0.09665,6.491853,0.012457987
HE4 (pg/ml),Endoglin (pg/ml),0.09705,0.09615865,0.01787,0.0951,6.491853,-0.029855493
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.09673,0.09666034,0.006110001,0.09537,6.491853,0.008346401
FGF2 (pg/ml),CA 15-3 (U/ml),0.09582,0.093279265,0.00553,0.09417,6.491853,0.05040572
Endoglin (pg/ml),DKK1 (ng/ml),0.09123,0.09049892,0.036969997,0.08932,6.491853,-0.027038522
DKK1 (ng/ml),Cancer or Not,0.08009,0.079860196,0.06699,0.0794,6.491853,0.015159333
