X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
sEGFR (pg/ml),Prolactin (pg/ml),0.12521,0.12520015,0.00712,0.12521,5.9541965,-0.0031386388
Prolactin (pg/ml),CA19-9 (U/ml),0.12501,0.124955185,0.02347,0.12501,5.9541965,-0.0074037444
SHBG (nM),GDF15 (ng/ml),0.12497,0.11795775,0.030749999,0.12497,5.9541965,0.08373916
sPECAM-1 (pg/ml),CEA (pg/ml),0.1247,0.12459359,0.0033299997,0.1247,5.9541965,-0.010315556
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.12465,0.11906061,0.023000002,0.12465,5.9541965,0.074762195
GDF15 (ng/ml),CA 15-3 (U/ml),0.12455,0.12441116,0.04271,0.12455,5.9541965,0.011783171
GDF15 (ng/ml),Endoglin (pg/ml),0.12441,0.11846904,0.027230002,0.12441,5.9541965,0.07707768
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.12427,0.12419134,0.008749999,0.12427,5.9541965,-0.008869369
sEGFR (pg/ml),OPG (ng/ml),0.12391,0.123900265,0.06634,0.12391,5.9541965,0.003120649
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.12391,0.121331505,0.022160001,0.12391,5.9541965,0.0507789
FGF2 (pg/ml),CA 15-3 (U/ml),0.12378,0.12240366,0.012899995,0.12378,5.9541965,0.037098985
OPG (ng/ml),Myeloperoxidase (ng/ml),0.12371,0.12287531,0.032689996,0.12371,5.9541965,-0.028890988
SHBG (nM),Kallikrein-6 (pg/ml),0.12319,0.12260703,0.013809998,0.12319,5.9541965,-0.024144784
Myeloperoxidase (ng/ml),AXL (pg/ml),0.12315,0.11958037,0.008089997,0.12315,5.9541965,-0.059746366
Prolactin (pg/ml),Angiopoietin-2 (pg/ml),0.1226,0.12134961,0.0054300018,0.1226,5.9541965,0.035360806
Endoglin (pg/ml),CA19-9 (U/ml),0.12254,0.120707706,0.015670002,0.12254,5.9541965,0.04280524
PAR (pg/ml),CA-125 (U/ml),0.12213,0.11168392,0.013070002,0.12213,5.9541965,0.10220607
OPN (pg/ml),Endoglin (pg/ml),0.12168,0.12151859,0.00605,0.12168,5.9541965,0.0127046
Prolactin (pg/ml),OPN (pg/ml),0.12158,0.11342259,0.006369993,0.12158,5.9541965,-0.09031836
GDF15 (ng/ml),FGF2 (pg/ml),0.12112,0.114475474,0.032420002,0.12112,5.9541965,0.081513934
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.12081,0.12052568,0.020220004,0.12081,5.9541965,0.016861798
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.12071,0.12070999,0.013369998,0.12071,5.9541965,8.7819695E-5
Galectin-3 (ng/ml),Endoglin (pg/ml),0.1203,0.11572505,0.025290005,0.1203,5.9541965,-0.06763843
IL-6 (pg/ml),Endoglin (pg/ml),0.11961,0.11960589,0.0119,0.11961,5.9541965,-0.0020255907
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.11895,0.11723205,0.0076100007,0.11895,5.9541965,0.041448247
SHBG (nM),Leptin (pg/ml),0.11824,0.11193789,0.008639999,0.11824,5.9541965,-0.07938582
SHBG (nM),Endoglin (pg/ml),0.11755,0.11752916,0.014759999,0.11755,5.9541965,0.0045651365
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.11723,0.11588987,0.0037599988,0.11723,5.9541965,0.0366078
SHBG (nM),CYFRA 21-1 (pg/ml),0.11706,0.115859695,0.021509998,0.11706,5.9541965,0.03464536
TGFa (pg/ml),GDF15 (ng/ml),0.11638,0.10336428,0.033779997,0.11638,5.9541965,0.11408646
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.11618,0.11598483,0.012740001,0.11618,5.9541965,0.013970436
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.1159,0.11586131,0.006900005,0.1159,5.9541965,0.006220266
SHBG (nM),FGF2 (pg/ml),0.11514,0.11496922,0.0153899975,0.11514,5.9541965,0.013068474
OPG (ng/ml),Galectin-3 (ng/ml),0.11374,0.11281331,0.042439997,0.11374,5.9541965,-0.030441543
Endoglin (pg/ml),DKK1 (ng/ml),0.10889,0.10520063,0.035639994,0.10889,5.9541965,-0.06074014
