X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
TIMP-2 (pg/ml),CA-125 (U/ml),0.18459,0.18389152,0.026069999,0.18459,4.0,-0.026428843
TIMP-2 (pg/ml),HE4 (pg/ml),0.18392,0.1837726,0.022030003,0.18392,4.0,-0.012141
Midkine (pg/ml),CA-125 (U/ml),0.18261,0.17476998,0.012180008,0.18261,4.0,-0.088543884
OPG (ng/ml),Follistatin (pg/ml),0.18074,0.17917575,0.043119997,0.18074,4.0,0.039550584
sFas (pg/ml),Leptin (pg/ml),0.18039,0.18038258,0.018680006,0.18039,4.0,-0.002722862
Thrombospondin-2 (pg/ml),Follistatin (pg/ml),0.17843,0.1767081,0.016979992,0.17843,4.0,-0.04149574
IL-6 (pg/ml),AXL (pg/ml),0.17713,0.1769474,0.026089996,0.17713,4.0,0.01351281
Thrombospondin-2 (pg/ml),Mesothelin (ng/ml),0.17697,0.17568818,0.022580002,0.17697,4.0,0.03580263
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.17571,0.17402813,0.016910002,0.17571,4.0,-0.04101061
HE4 (pg/ml),Follistatin (pg/ml),0.17562,0.17541382,0.03188,0.17562,4.0,0.014359216
GDF15 (ng/ml),CA 15-3 (U/ml),0.17149,0.16838817,0.027970001,0.17149,4.0,0.055694018
HE4 (pg/ml),Endoglin (pg/ml),0.1696,0.16957505,0.01952,0.1696,4.0,0.0049950248
CYFRA 21-1 (pg/ml),CA 15-3 (U/ml),0.16364,0.16363958,0.027849995,0.16364,4.0,6.5525953E-4
