X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
Prolactin (pg/ml),IL-8 (pg/ml),0.15359,0.15123534,0.031130001,0.15359,5.087463,-0.048524804
TGFa (pg/ml),PAR (pg/ml),0.15357,0.15043657,0.015719995,0.15357,5.087463,0.05597707
OPG (ng/ml),CEA (pg/ml),0.15335,0.14605395,0.05681,0.15335,5.087463,0.08541689
Mesothelin (ng/ml),Follistatin (pg/ml),0.15287,0.13204719,0.016790003,0.15287,5.087463,0.14430109
SHBG (nM),Angiopoietin-2 (pg/ml),0.15165,0.15146376,0.009720001,0.15165,5.087463,0.01364684
sHER2/sEGFR2/sErbB2 (pg/ml),OPG (ng/ml),0.15126,0.15012641,0.057320006,0.15126,5.087463,-0.03366888
TIMP-2 (pg/ml),Prolactin (pg/ml),0.15066,0.14936522,0.009660002,0.15066,5.087463,-0.035983052
SHBG (nM),Kallikrein-6 (pg/ml),0.15064,0.15046237,0.017360002,0.15064,5.087463,-0.013327323
Leptin (pg/ml),Follistatin (pg/ml),0.15003,0.14892766,0.007579997,0.15003,5.087463,-0.0332016
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.1499,0.1497452,0.023589998,0.1499,5.087463,-0.012442336
Midkine (pg/ml),CA 15-3 (U/ml),0.14967,0.13467686,0.011990011,0.14967,5.087463,0.122446515
OPG (ng/ml),Leptin (pg/ml),0.1491,0.14899495,0.03547,0.1491,5.087463,-0.010249211
HE4 (pg/ml),CA 15-3 (U/ml),0.14905,0.1470518,0.018410001,0.14905,5.087463,0.0447013
Prolactin (pg/ml),AXL (pg/ml),0.14873,0.14871588,0.008059997,0.14873,5.087463,-0.0037572058
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.14837,0.1455764,0.018339999,0.14837,5.087463,-0.052854482
SHBG (nM),OPG (ng/ml),0.1479,0.14593907,0.07188,0.1479,5.087463,0.044282436
SHBG (nM),DKK1 (ng/ml),0.14697,0.1419665,0.027710006,0.14697,5.087463,-0.07073537
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.14655,0.1463716,0.007790001,0.14655,5.087463,0.013356282
G-CSF (pg/ml),Follistatin (pg/ml),0.14597,0.13843577,0.010780003,0.14597,5.087463,-0.08680001
OPN (pg/ml),AXL (pg/ml),0.14482,0.1347827,0.017980002,0.14482,5.087463,0.10018632
SHBG (nM),IL-6 (pg/ml),0.14418,0.1441342,0.028689995,0.14418,5.087463,0.006768387
GDF15 (ng/ml),CA 15-3 (U/ml),0.14321,0.13726999,0.018540002,0.14321,5.087463,0.07707139
PAR (pg/ml),HE4 (pg/ml),0.14092,0.1407666,0.014259998,0.14092,5.087463,-0.012385238
HE4 (pg/ml),CEA (pg/ml),0.14085,0.14012092,0.036369994,0.14085,5.087463,-0.027001275
OPG (ng/ml),CA 15-3 (U/ml),0.14042,0.117051974,0.008080002,0.14042,5.087463,0.15286607
SHBG (nM),FGF2 (pg/ml),0.13909,0.13899226,0.017560005,0.13909,5.087463,-0.009885843
