X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
NSE (ng/ml),Mesothelin (ng/ml),0.18474,0.18316826,0.03396,0.16601,4.0,0.03964527
Endoglin (pg/ml),CA-125 (U/ml),0.18348,0.18282408,0.045399994,0.16166,4.0,0.02561084
TGFa (pg/ml),DKK1 (ng/ml),0.18203,0.18150306,0.09,0.16276,4.0,0.022955516
TGFa (pg/ml),Prolactin (pg/ml),0.18203,0.18202741,0.11304001,0.15625,4.0,0.0016116994
Galectin-3 (ng/ml),CA19-9 (U/ml),0.18054,0.1797954,0.053189993,0.15264,4.0,0.027287338
Leptin (pg/ml),IL-6 (pg/ml),0.17938,0.17463885,0.052759998,0.1684,4.0,-0.06885603
G-CSF (pg/ml),DKK1 (ng/ml),0.17891,0.15364252,0.02742,0.16163,4.0,0.1589575
sFas (pg/ml),Endoglin (pg/ml),0.17676,0.14110765,0.06008999,0.15542,4.0,0.18881832
Prolactin (pg/ml),G-CSF (pg/ml),0.16924,0.16768582,0.050169997,0.14572,4.0,0.03942307
HGF (pg/ml),FGF2 (pg/ml),0.16791,0.1434836,0.019050002,0.15278,4.0,0.15628947
HE4 (pg/ml),DKK1 (ng/ml),0.16618,0.16366379,0.05877,0.14982,4.0,0.050161786
Prolactin (pg/ml),HE4 (pg/ml),0.16413,0.16356252,0.04242,0.13982,4.0,0.023821762
Myeloperoxidase (ng/ml),CYFRA 21-1 (pg/ml),0.15974,0.14337626,0.034329996,0.14047,4.0,0.12792082
