X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
HE4 (pg/ml),Follistatin (pg/ml),0.19712,0.19210108,0.037140004,0.15317,3.321928,-0.07084432
GDF15 (ng/ml),G-CSF (pg/ml),0.19705,0.040774584,0.03933,0.16066,3.321928,0.39531687
Thrombospondin-2 (pg/ml),AFP (pg/ml),0.19597,0.19168733,0.022839993,0.15978,3.321928,-0.06544215
AXL (pg/ml),AFP (pg/ml),0.19524,0.17288704,0.019349992,0.17458,3.321928,0.14950909
sFas (pg/ml),DKK1 (ng/ml),0.1949,0.19074695,0.05419001,0.17989,3.321928,-0.06444426
Myeloperoxidase (ng/ml),IL-8 (pg/ml),0.19072,0.18915874,0.02124001,0.15848,3.321928,0.03951288
Myeloperoxidase (ng/ml),IL-6 (pg/ml),0.19028,0.16329604,0.037660003,0.14108,3.321928,-0.16426796
HGF (pg/ml),CEA (pg/ml),0.19022,0.18905698,0.070779994,0.14931,3.321928,-0.034103077
Follistatin (pg/ml),AFP (pg/ml),0.18945,0.18903446,0.040309995,0.15142,3.321928,0.020384813
TGFa (pg/ml),NSE (ng/ml),0.18881,0.18390761,0.095410004,0.13552,3.321928,0.07001711
TGFa (pg/ml),Endoglin (pg/ml),0.18864,0.17694639,0.08793,0.15043,3.321928,-0.108137004
DKK1 (ng/ml),CA19-9 (U/ml),0.18705,-0.44326502,0.03808,0.15288,3.321928,0.7939238
SHBG (nM),IL-6 (pg/ml),0.18691,0.1670932,0.023750007,0.14078,3.321928,0.14077216
sEGFR (pg/ml),CYFRA 21-1 (pg/ml),0.18689,0.17868164,0.039249994,0.15658,3.321928,0.09060004
sEGFR (pg/ml),AFP (pg/ml),0.18681,0.18434522,0.04833,0.14776,3.321928,-0.049646627
NSE (ng/ml),AFP (pg/ml),0.18498,0.18372011,0.023420006,0.14257,3.321928,-0.035494924
SHBG (nM),Mesothelin (ng/ml),0.18411,0.17533426,0.04987,0.15969,3.321928,-0.09367892
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.18352,0.16781548,0.018909998,0.13754,3.321928,0.12531771
CD44 (ng/ml),AFP (pg/ml),0.18049,0.17940071,0.02803,0.14374,3.321928,-0.033004366
sFas (pg/ml),Mesothelin (ng/ml),0.17946,0.1766243,0.06719001,0.15154,3.321928,-0.05325141
FGF2 (pg/ml),CD44 (ng/ml),0.17739,0.1773161,0.04520999,0.17739,3.0,0.0085965665
sPECAM-1 (pg/ml),HE4 (pg/ml),0.17572,0.13711245,0.022700004,0.14931,3.321928,-0.19648805
Myeloperoxidase (ng/ml),CA19-9 (U/ml),0.15971,0.15505841,0.039520003,0.12608,3.321928,0.068202615
NSE (ng/ml),G-CSF (pg/ml),0.15664,0.10621052,0.042169996,0.13674,3.321928,0.22456507
