X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
OPN (pg/ml),AFP (pg/ml),0.19279,0.19198954,0.038559996,0.19279,3.807355,0.028292317
PAR (pg/ml),Endoglin (pg/ml),0.19165,0.17796612,0.008129999,0.19165,3.807355,0.11697813
Myeloperoxidase (ng/ml),G-CSF (pg/ml),0.19164,0.19135854,0.037510008,0.19164,3.807355,0.016777031
HE4 (pg/ml),GDF15 (ng/ml),0.19135,0.19116232,0.029410005,0.19135,3.807355,0.013699383
Prolactin (pg/ml),PAR (pg/ml),0.19115,0.18644291,0.03661999,0.19115,3.807355,-0.06860815
TGFa (pg/ml),CA19-9 (U/ml),0.19042,0.18501784,0.077870004,0.19042,3.807355,-0.073499426
NSE (ng/ml),CA-125 (U/ml),0.18895,0.18889093,0.019930005,0.18895,3.807355,0.0076860273
OPG (ng/ml),CA-125 (U/ml),0.18885,0.17686337,0.034600005,0.18885,3.807355,0.10948349
TGFa (pg/ml),CEA (pg/ml),0.18792,0.18692459,0.04061,0.18792,3.807355,-0.03155014
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.18629,0.1838938,0.047569998,0.18629,3.807355,-0.04895103
IL-6 (pg/ml),CEA (pg/ml),0.18613,0.16578527,0.06961,0.18613,3.807355,-0.14263499
Prolactin (pg/ml),Endoglin (pg/ml),0.18365,0.18349081,0.02442,0.18365,3.807355,0.0126172155
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.18259,0.17721283,0.019189999,0.18259,3.807355,0.07332912
sHER2/sEGFR2/sErbB2 (pg/ml),CYFRA 21-1 (pg/ml),0.18193,0.16702186,0.05651,0.18193,3.807355,0.12209896
DKK1 (ng/ml),CA-125 (U/ml),0.18044,0.17770897,0.033290002,0.18044,3.807355,0.052259214
Myeloperoxidase (ng/ml),Mesothelin (ng/ml),0.17928,0.16069521,0.02318,0.17928,3.807355,-0.13632601
OPG (ng/ml),Mesothelin (ng/ml),0.17896,0.124754116,0.023100004,0.17896,3.807355,0.23282157
Prolactin (pg/ml),CYFRA 21-1 (pg/ml),0.17795,0.1775133,0.01737,0.17795,3.807355,0.020897191
Leptin (pg/ml),IL-6 (pg/ml),0.17745,0.16536388,0.029480003,0.17745,3.807355,-0.10993689
CEA (pg/ml),CA 15-3 (U/ml),0.17598,0.1740803,0.021470003,0.17598,3.807355,-0.04358563
FGF2 (pg/ml),AXL (pg/ml),0.17112,0.16699749,0.009990007,0.17112,3.807355,-0.06420674
HE4 (pg/ml),CEA (pg/ml),0.1688,0.16640702,0.055659994,0.1688,3.807355,-0.048918113
sPECAM-1 (pg/ml),CA-125 (U/ml),0.16203,0.10588784,0.04141,0.16203,3.807355,0.23694336
DKK1 (ng/ml),AFP (pg/ml),0.16075,0.15152141,0.042680003,0.16075,3.807355,0.096065514
