X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
Galectin-3 (ng/ml),Endoglin (pg/ml),0.12879,0.12864603,0.009739999,0.12879,5.7548876,0.011999219
SHBG (nM),OPN (pg/ml),0.12842,0.1252099,0.015919998,0.12842,5.7548876,0.056657657
Prolactin (pg/ml),DKK1 (ng/ml),0.1283,0.12628904,0.02516,0.1283,5.7548876,-0.04484372
CA 15-3 (U/ml),CA-125 (U/ml),0.12823,0.12594713,0.031950004,0.12823,5.7548876,0.047779445
Myeloperoxidase (ng/ml),Angiopoietin-2 (pg/ml),0.12809,0.12627722,0.011469997,0.12809,5.7548876,0.042576637
G-CSF (pg/ml),AXL (pg/ml),0.12731,0.12724157,0.017069995,0.12731,5.7548876,0.008271791
OPG (ng/ml),AXL (pg/ml),0.12724,0.11892715,0.036700003,0.12724,5.7548876,0.09117483
Leptin (pg/ml),CD44 (ng/ml),0.12713,0.11961528,0.011870004,0.12713,5.7548876,0.0866875
SHBG (nM),sFas (pg/ml),0.12683,0.1268159,0.006539993,0.12683,5.7548876,0.003754672
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.12677,0.12280489,0.013899997,0.12677,5.7548876,-0.062969185
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.12655,0.12653197,0.03497,0.12655,5.7548876,-0.0042468267
FGF2 (pg/ml),CA 15-3 (U/ml),0.12636,0.12447632,0.008060001,0.12636,5.7548876,0.043401353
HE4 (pg/ml),CA 15-3 (U/ml),0.12614,0.11868566,0.026929997,0.12614,5.7548876,0.08633848
CA-125 (U/ml),AXL (pg/ml),0.1258,0.1255167,0.023779996,0.1258,5.7548876,-0.01683142
HE4 (pg/ml),Endoglin (pg/ml),0.12566,0.1222873,0.03801,0.12566,5.7548876,0.058074962
Leptin (pg/ml),Follistatin (pg/ml),0.12544,0.11989202,0.0112700015,0.12544,5.7548876,-0.074484736
OPN (pg/ml),FGF2 (pg/ml),0.12518,0.116920196,0.011440009,0.12518,5.7548876,0.090883516
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.12507,0.12185683,0.018370003,0.12507,5.7548876,-0.056684878
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.12466,0.12448452,0.011599995,0.12466,5.7548876,0.01324701
DKK1 (ng/ml),CA 15-3 (U/ml),0.12425,0.12280675,0.030160002,0.12425,5.7548876,0.037990164
TIMP-2 (pg/ml),Prolactin (pg/ml),0.12358,0.122840255,0.00798,0.12358,5.7548876,-0.0271983
Prolactin (pg/ml),HGF (pg/ml),0.12326,0.12186583,0.010910001,0.12326,5.7548876,0.037338562
Leptin (pg/ml),G-CSF (pg/ml),0.12311,0.12024214,0.008860003,0.12311,5.7548876,-0.05355235
GDF15 (ng/ml),Angiopoietin-2 (pg/ml),0.12232,-0.010679156,0.042579994,0.12232,5.7548876,0.36469048
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.12146,0.11970858,0.031549998,0.12146,5.7548876,0.041849878
Endoglin (pg/ml),AFP (pg/ml),0.12064,0.12064,0.010230005,0.12064,5.7548876,-5.8955025E-5
Prolactin (pg/ml),GDF15 (ng/ml),0.12057,0.10354598,0.024459995,0.12057,5.7548876,0.1304761
OPG (ng/ml),CA 15-3 (U/ml),0.11992,0.11066805,0.03402,0.11992,5.7548876,0.096187055
Endoglin (pg/ml),CA-125 (U/ml),0.11848,0.11832002,0.017040001,0.11848,5.7548876,-0.01264823
TGFa (pg/ml),CA 15-3 (U/ml),0.11838,0.11135305,0.028740004,0.11838,5.7548876,0.083826944
CYFRA 21-1 (pg/ml),CA 15-3 (U/ml),0.11601,0.11226335,0.035180002,0.11601,5.7548876,0.061209925
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.11546,0.11526984,0.014680002,0.11546,5.7548876,0.013789769
OPG (ng/ml),Angiopoietin-2 (pg/ml),0.11545,0.10061677,0.03566,0.11545,5.7548876,0.12179176
Endoglin (pg/ml),DKK1 (ng/ml),0.11512,0.115075305,0.023500003,0.11512,5.7548876,0.006685757
