X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
HE4 (pg/ml),Endoglin (pg/ml),0.18155,0.18149209,0.031880002,0.16498,4.5849624,0.0076100715
sEGFR (pg/ml),CA-125 (U/ml),0.18144,0.1813823,0.07734001,0.16881,4.5849624,-0.0075961514
Follistatin (pg/ml),CEA (pg/ml),0.18107,0.17704277,0.04198,0.17079,4.5849624,0.06346043
IL-8 (pg/ml),Follistatin (pg/ml),0.18069,0.1803689,0.04749,0.16825,4.5849624,-0.017919471
CA-125 (U/ml),Angiopoietin-2 (pg/ml),0.17972,0.15889,0.043689996,0.16553,4.5849624,0.14432605
DKK1 (ng/ml),CA-125 (U/ml),0.17968,0.13831884,0.04901001,0.16757,4.5849624,0.20337448
HGF (pg/ml),GDF15 (ng/ml),0.17938,0.07512314,0.048890002,0.16796,4.5849624,0.3228883
NSE (ng/ml),CEA (pg/ml),0.17935,0.1776079,0.03158,0.16433,4.5849624,0.041738514
SHBG (nM),CA-125 (U/ml),0.17906,0.16316381,0.04976,0.16623,4.5849624,0.12608008
GDF15 (ng/ml),CA19-9 (U/ml),0.17895,0.16434672,0.016609997,0.16877,4.5849624,0.12084403
GDF15 (ng/ml),CA 15-3 (U/ml),0.17871,0.15331316,0.060209997,0.16693,4.5849624,0.15936384
Thrombospondin-2 (pg/ml),OPN (pg/ml),0.17778,0.07806092,0.027159996,0.16466,4.5849624,0.3157833
sFas (pg/ml),AXL (pg/ml),0.17776,0.1769941,0.035330005,0.16572,4.5849624,-0.027674936
DKK1 (ng/ml),CEA (pg/ml),0.17741,0.16039306,0.028349996,0.1632,4.5849624,0.130449
OPG (ng/ml),Angiopoietin-2 (pg/ml),0.17638,0.17013596,0.05890999,0.16677,4.5849624,0.07901921
IL-6 (pg/ml),GDF15 (ng/ml),0.17615,0.17437455,0.031229988,0.16502,4.5849624,0.042135924
TGFa (pg/ml),OPN (pg/ml),0.17583,0.17582858,0.04389,0.16088,4.5849624,-0.0011934306
HE4 (pg/ml),CEA (pg/ml),0.17574,0.17151397,0.08129001,0.16026,4.5849624,0.06500792
OPG (ng/ml),DKK1 (ng/ml),0.17488,0.16273113,0.030379996,0.16713,4.5849624,-0.11022191
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.17408,0.1737195,0.019620001,0.16238,4.5849624,-0.01898689
Thrombospondin-2 (pg/ml),SHBG (nM),0.17404,0.15615377,0.023720004,0.16089,4.5849624,0.13373946
Galectin-3 (ng/ml),CA-125 (U/ml),0.17395,0.16541503,0.032530002,0.15861,4.5849624,0.09238486
Midkine (pg/ml),CEA (pg/ml),0.17325,0.17321892,0.031220004,0.15908,4.5849624,0.005575892
SHBG (nM),G-CSF (pg/ml),0.17291,0.17277601,0.012700006,0.15931,4.5849624,-0.011575765
NSE (ng/ml),GDF15 (ng/ml),0.17256,0.15442434,0.014029995,0.1619,4.5849624,0.13466875
SHBG (nM),HGF (pg/ml),0.1706,0.16868854,0.026869997,0.15993,4.5849624,0.043720264
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.16899,0.16466102,0.025529996,0.15708,4.5849624,0.06579496
Leptin (pg/ml),FGF2 (pg/ml),0.16824,0.1647459,0.02228,0.1542,4.5849624,-0.05911096
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.16824,0.16775899,0.0174,0.15575,4.5849624,0.021931887
sEGFR (pg/ml),Leptin (pg/ml),0.16775,0.15524209,0.026550002,0.15207,4.5849624,0.111838825
Leptin (pg/ml),Endoglin (pg/ml),0.1671,0.16704784,0.010910001,0.15311,4.5849624,0.007222004
SHBG (nM),CEA (pg/ml),0.16042,0.16027114,0.007489998,0.14796,4.5849624,0.012201097
TGFa (pg/ml),GDF15 (ng/ml),0.15836,0.15833165,0.06909,0.15036,4.5849624,0.0053251307
HE4 (pg/ml),CA 15-3 (U/ml),0.15498,0.123170525,0.07717001,0.14112,4.5849624,0.17835213
Mesothelin (ng/ml),DKK1 (ng/ml),0.15427,0.14292495,0.03937,0.14249,4.5849624,-0.10651313
GDF15 (ng/ml),AFP (pg/ml),0.14962,0.14147437,0.030199997,0.14081,4.5849624,0.09025317
HE4 (pg/ml),GDF15 (ng/ml),0.13545,0.12830733,0.029930003,0.12949,4.5849624,0.08451438
